Names;Mesure0;Mesure1;Mesure2;Mesure3;Mesure4;Mesure5;Mesure6;Mesure7;Mesure8;Mesure9;Mesure10;Mesure11;Mesure12
Hurepoix;0.4900227962372892;-0.9811832688855573;-1.336645747181025;0.3202426196790413;-1.028712027504936;0.2360865829018057;-0.3936553686099651;-0.4020985742723562;-0.901221579741635;0.5730164272415812;-0.5855598559474384;-1.911725854947006;-0.3081215790434595
Hurepoix;0.4970677245352655;-0.9663043850251984;-1.509337628626348;0.2308294767700603;-1.031499984856048;0.2122996745713395;-0.423879499905224;-0.3806509645706939;-0.9986140136107808;0.6190581482905655;-0.5910683641652859;-1.808221992573262;-0.2136195682721487
Hurepoix;0.4386116749677766;-0.9927270172438096;-1.545562078578559;0.3660772884692731;-1.163985920491434;0.2345991333255291;-0.3860738190576132;-0.4173118761956094;-1.158214717029581;0.6053499300023697;-0.6326546975440914;-1.987536184748538;-0.4427180044967729
Hurepoix;0.4663996181740981;-1.00669065826684;-1.935772679063331;0.3122606534548984;-1.453771659725582;0.2175109557050545;-0.4218807260634587;-0.4175810540613538;-1.256033483524862;0.6456114406991968;-0.6168176694939145;-1.808692295724497;-0.8314026072853116
Hurepoix;0.4569787783383998;-0.8843364786404787;-1.242621704427104;0.2270755322133515;-0.9456061353794013;0.3842180533951716;-0.2386440457920369;-0.2608765701579927;-0.4006898593495127;0.4611587382467195;-0.7274665939897738;-1.53387784222173;-0.407707063703739
Hurepoix;0.4371331296862671;-0.8845097503795673;-1.178715146127329;0.2074864592734649;-0.8676452135308778;0.3819755085804593;-0.24792490736366;-0.2612717548798327;-0.3162887951348203;0.5011619162996679;-0.6568181746780848;-1.57723927658467;-0.4370807295694474
Hurepoix;0.5834352182892892;-0.9314155152619321;-1.497021795566025;0.3058110549504798;-1.198108974991694;0.3424073454858025;-0.2713104099755097;-0.346380356078424;-0.6909982959062602;0.3885495981005864;-0.9498804273548224;-1.592721040314804;-0.504596891364401
Hurepoix;0.4214556517105459;-0.8835032700288932;-1.073084216674983;0.1614489442662563;-0.7779662981777773;0.3551977910709951;-0.2766877688824063;-0.264474166441625;-0.2815951033771504;0.5650728404937155;-0.5638286130870839;-1.489987870144387;-0.3217368194076249
Hurepoix;0.4770128609285389;-0.8693367338116557;-1.363351295752361;0.250017206981497;-1.080745357982452;0.401868463297681;-0.2273416137863753;-0.2534923657906367;-0.4150648434727269;0.3957990316922548;-0.7969929273972871;-1.569621739385932;-0.4362211927697344
Hurepoix;0.4351401975951548;-0.8779948969267404;-1.696017659348076;0.1207333760096223;-1.540448067436997;0.3248002891375403;-0.3345319724763738;-0.2949707785876257;-0.6661138307302856;0.6170921019095881;-0.550685764097933;-2.142508058764959;-1.132658293259929
Hurepoix;0.4043757744232583;-0.8784737764811466;-1.682537448767129;0.3430414718237718;-1.464177026996593;0.4173732821392404;-0.1990293953860656;-0.2298992881573287;-0.4084309375828162;0.360955818391445;-0.7569961781160377;-1.749162657870717;-0.7012726923817407
Hurepoix;0.5741983109310274;-0.9610874484428356;-1.562828925285011;0.3420087279764523;-1.31670883227477;0.3657651293704738;-0.2556655285988282;-0.3113227217114254;-0.6109987749946664;0.356203131246781;-0.8557834858304105;-0.9870182805446747;-0.1285504221188069
Hurepoix;0.2859304892660042;-1.00033774999993;-2.048292315598228;0.403883105013638;-1.72301633236019;0.340152243441062;-0.2856532313928317;-0.3764155739454311;-0.8100900929476621;0.6869397296657183;-0.7620572365986769;-2.016256083597919;-1.040466978086271
Hurepoix;0.4542847500589184;-0.9658017999874084;-1.666234897729337;0.28395393686346;-1.33493781687254;0.2647234875739186;-0.3731753395177269;-0.3714373316488688;-0.8654003431304893;0.5990004447138984;-0.6533992539986508;-1.656572775477583;-0.3963386605878128
Hurepoix;0.5199369678099961;-0.9344083410902592;-1.734016230953578;0.2240916077182455;-1.336325888561427;0.2681622482637067;-0.3623115731397399;-0.3509285989134852;-1.39923327848804;0.5413083644755017;-0.4535909408106329;-2.415257468329165;-1.586730906845367
Hurepoix;0.4511701375922588;-0.9430438526697124;-1.429513316002475;0.2204825272923938;-1.146916567038691;0.2406691410446906;-0.4075007096112717;-0.3679921683275982;-1.075120550126254;0.6393833561126576;-0.4326561958988111;-1.894125505075678;-1.007372814791059
Hurepoix;0.4506042258115657;-0.9409354907063168;-1.459613849384922;0.232407294995769;-1.177316034599211;0.2395028017469873;-0.4096526286588456;-0.3742674744671959;-1.081632842977322;0.6321914443661769;-0.4470372941066583;-2.06358476891517;-1.238029188850527
Hurepoix;0.4469594266650649;-0.9519419739214637;-1.465541327542522;0.2452729776176514;-1.209838005232014;0.227664032559457;-0.4165080717255436;-0.3839346208716092;-1.034293888903068;0.6436441905103554;-0.46277921637555;-2.114160034133649;-1.337381830995186
Hurepoix;0.4549476960429186;-0.9450615385669503;-1.437589859847523;0.2238658459902152;-1.165852430402006;0.2365404222865886;-0.4035670143687442;-0.3708390780199853;-1.10310816664083;0.6370870745538011;-0.43965236719986;-1.885406828448892;-1.003198512051546
Hurepoix;0.4567396010256681;-0.9644743817404124;-1.619069909626658;0.2448631199695317;-1.26038966211033;0.2636092655859956;-0.3655466776004048;-0.3709143228394343;-0.9506979194562444;0.6337859835846475;-0.6134704111145926;-1.742701299775071;-1.116038497369972
Hurepoix;0.446447737790977;-0.9770899551519804;-1.37147626792019;0.2497420235373762;-1.150953361495076;0.2168607971427206;-0.4168586876553211;-0.3906709140510369;-1.09611296117042;0.6715711078746638;-0.4769121629433677;-1.54824347183124;-0.8948055261889587
Hurepoix;0.5383463816851775;-0.9829027388616518;-1.410204345270379;0.2498970317605673;-1.200386683075558;0.2237482907429333;-0.4086250908686857;-0.3963213081713923;-1.270298508715162;0.5909806335872996;-0.6015920791753631;-1.895712236806133;-0.9648014990222098
Hurepoix;0.5513105672082002;-0.9800331608891802;-1.615020854558325;0.1524230557843553;-1.363288212002576;0.2612286297713113;-0.3768257594303708;-0.3518876012469765;-0.9248652474324921;0.6281871391436005;-0.663208898041967;-1.991677142052888;-0.7099523015842932
Hurepoix;0.4267460655206747;-0.9247331415351137;-1.382778456498237;0.2517093463968911;-1.140822627364984;0.3887654946884656;-0.2593935479585587;-0.2702341748732568;-0.8223760448056985;0.516511904490804;-0.7743344278701916;-1.342349799442629;-0.117286786213245
Hurepoix;0.51096848692017;-0.7848951775408579;-1.509667564919897;0.1664145199051625;-0.9596135025847747;0.3687812100773971;-0.3189369481353084;-0.1298795090950304;-1.553350368369786;0.2373916798105553;-0.5820250501894026;-1.545183758200292;-0.5598892084041371
Hurepoix;0.5012716507941923;-0.9617121441960261;-1.543552482201618;0.2505877881716678;-1.055635158796075;0.2417586854397658;-0.4232615891911129;-0.3751350384636543;-1.244119578630813;0.5849877436938216;-0.5395175652518538;-2.489449424096692;-1.149409457951273
Hurepoix;0.4955950668769407;-0.9560966003536215;-1.497144820451195;0.2302288836492141;-1.032414701478384;0.2488631799554928;-0.4132043317596834;-0.3631393619798626;-1.294470078669452;0.593412011807327;-0.5436725075904176;-2.301769317410951;-1.229232806115008
Hurepoix;0.3735178892939917;-0.9062469380063469;-1.411520371431619;0.2660007990970763;-1.154458915909786;0.3735718993030035;-0.31139553452659;-0.2745427207904105;-0.908515876580084;0.5412709704056893;-0.7318734823211193;-1.490372481819759;-0.2430689063877287
La Ferrière;0.6643838454888878;-0.9943311154184213;-0.5492120290509145;0.2885249113169733;0.08366190969126752;0.2159742441683615;-0.3680412444659582;-0.4553784951314958;0.03124333023951198;0.4968008537440557;-0.5078193438926895;-0.1502513513264695;1.063571827668821
La Ferrière;0.7696871547913564;-1.09954456493962;-0.6224233102199573;0.4607606782813414;-0.0581518797813948;0.274592529059793;-0.264911958603528;-0.4627224673524454;0.167627163463394;0.3318191992193675;-0.6272758130143694;-0.5235873761758625;0.8125002647052502
La Ferrière;0.6543572177908387;-0.949320259510743;-0.9972438118279258;0.2113766720546755;-0.5449461408332955;0.3037861838360555;-0.3251459538922084;-0.3313502662934932;0.3351946480876796;0.414936635958722;-0.4875933322813434;-0.7379685642709457;0.6102112113867427
La Ferrière;0.7106340201690338;-0.9923264668997896;-0.7260585774950205;0.3737371237505243;-0.3281185688229828;0.3314807436137615;-0.2477326216369873;-0.3549907152232842;0.1797373028728482;0.2629460382035165;-0.6653607371414088;-0.4748260501934544;0.7249598746604369
La Ferrière;0.6899838881157012;-0.9938347721476967;-0.7249894598551166;0.340044135131216;-0.2948647678116778;0.3194296799332963;-0.2602936021938811;-0.343388474615505;0.3148820521825755;0.3071952235162845;-0.6267452077579957;-0.4753208322698091;0.7620400835247947
La Ferrière;0.7768659645892566;-0.9833119147824863;-0.5972711294101564;0.3675644535265927;-0.06015194501520854;0.3235476245422189;-0.2548484485879501;-0.3419986243068502;0.3499446825466311;0.1808801209734873;-0.7319697033076126;-0.4443036692016128;0.668594449190574
La Ferrière;0.7526067512693246;-1.033380698197182;-1.409957655253695;0.4437405565224799;-0.4961438028699778;0.3782107158874732;-0.1856836409594368;-0.3373401787084579;-0.5167509021938465;0.1743735691138364;-0.8211259296594873;-0.3929243159549141;0.6484683692033109
La Ferrière;0.7200233523495387;-1.044131595460807;-1.83476855739251;0.501190548755738;-0.7555873113448852;0.4001281883390782;-0.1535273200169227;-0.3313183639504984;-0.8187804520083797;0.1542360583060267;-0.8559035730448531;-0.5942193091099103;0.5404376637068202
La Ferrière;0.7020619038734781;-1.042842817910761;-1.511190148322919;0.4507053253449318;-0.4697974631646935;0.3983658809182566;-0.1787516884073133;-0.3147376066195294;-0.5173132333817074;0.2048131953118806;-0.8245538790606252;-0.518195049891577;0.5441881830520814
La Ferrière;0.6646430073775439;-1.059823384043323;-0.9151405892392663;0.4928165401902954;-0.4380193345196038;0.3876952072879772;-0.1807408467186992;-0.3363104386297787;-0.3794246192537565;0.2386742751052627;-0.9079620046121429;-0.5394769752783809;0.3948442490776413
La Ferrière;0.7137333716685429;-0.9297193048176445;-0.9509086038875826;0.2871374992412129;-0.4595469100533099;0.4051172533055402;-0.180793309100481;-0.2274529318523968;-0.3413141946623626;0.1563013657602857;-0.7955725664225208;-0.4484814839031499;0.3713106908463367
La Ferrière;0.577146447006372;-0.9947611270914914;-0.653302474371902;0.2497875126200416;-0.5283637377636021;0.2375530562030299;-0.3571249815023329;-0.4007191077793771;0.2485794604310734;0.5685462752444544;-0.4116453314019931;-0.5003350141633586;0.4569130054156915
La Ferrière;0.7612328535557802;-1.060434775615944;-1.193973683986162;0.4435160455263492;-0.3018790812956812;0.3599093426577127;-0.2000967690449504;-0.3653137874508418;-0.5218758260504441;0.2209996639846563;-0.7790003360153436;-0.3212348565134928;0.9918516756268005
La Ferrière;0.6978375104107255;-1.041249717133276;-1.093278717137286;0.4216310984717764;-0.4534301649199237;0.3124866290467083;-0.2464919083771859;-0.3765167803281209;-0.505261803192792;0.2982978885788949;-0.7213716382142591;0.3980829766969869;0.906721282862714
La Ferrière;0.9107840470775657;-1.120076016023653;-1.753544471603239;0.5855755736688812;-0.6508821297060916;0.3724786462972807;-0.1234557566750334;-0.4032964532690765;-0.7804166180035407;0.02701284854628283;-0.9519121253700729;0.1602693807804774;0.7211573089930103
La Ferrière;0.6703137373163809;-0.9336468893510157;-1.388491749359526;0.2927494880160614;-0.9113704946398634;0.3190784267384105;-0.2728812376852261;-0.3221658239974881;-0.5403026323681271;0.2927494880160614;-0.7550232937799394;-0.128420361374451;0.3860252163690238
La Ferrière;0.7540210149450273;-1.06180165688512;-1.120396372150968;0.4372444793885819;-0.4311862051041051;0.3631116812300954;-0.207171393731241;-0.3358583231059233;-0.4835742745637933;0.2063944856574351;-0.7801726554286996;-0.1346207265826292;0.6577548782326761
La Ferrière;0.7549017095808859;-1.102785457741392;-2.032204383455684;0.5805794732640512;-0.7891663347693898;0.4264334655699651;-0.1040646765805646;-0.3780278415777237;-0.5976354794214855;0.1453321164741779;-1.021480518063911;-0.4552874274904772;0.3360825014464468
La Ferrière;0.7315735245004888;-1.036539201196314;-1.527900895030587;0.4486783236095233;-0.3104169508166804;0.3339321026273583;-0.2236258445534584;-0.3561744413773555;-0.05992301975079406;0.2124617944636571;-0.7461455203781178;-0.5193007232686692;0.7462569542330932
La Ferrière;0.7621333384378077;-0.9858392112720332;-0.3807737098043456;0.3743122365106046;0.1253112408506335;0.3716721403443961;-0.1804138760217275;-0.3286239550430156;-0.05008010752672143;0.1780175913666364;-0.7787137184763832;-0.05218323261448576;0.9157401846946718
La Ferrière;0.7850684668183204;-0.995238095591458;-0.7799202131340595;0.318566188108952;-0.4233728896202469;0.4217251503940099;-0.1788483780501632;-0.2461250533646234;0.02994545042679075;0.137728494028809;-0.6569600425078475;-0.5908639769140106;0.5111255616233209
La Ferrière;0.7163580794835953;-1.052453144645905;-0.6453697565339976;0.4768461217388291;-0.3013051286448146;0.3509959588109084;-0.2014551643290547;-0.3704425634342216;-0.4480891984083784;0.2296915068577023;-0.8080970540316974;-0.1510991805461371;1.042604863500558
La Ferrière;0.6780985375343669;-1.081725331759745;-0.9603907194202703;0.4789419744099923;-0.3384358993753687;0.4013371165973225;-0.1516734773710229;-0.3610535864277812;-0.4638069849311758;0.285738406243166;-0.8123281839648326;-0.4595027427428591;0.4287753649442623
La Ferrière;0.8082649646810508;-1.081773454680302;-0.8164590112828554;0.5130841413633361;-0.2383111773603044;0.3362660294486132;-0.2074747805660222;-0.3704102895652266;0.03654349432627768;0.1308346382011417;-0.7952697122129173;-0.4520420367544813;0.7492201820800976
La Ferrière;0.7877003508741967;-1.074410805650921;-1.447322808621027;0.5202251675978351;-0.2950344642379705;0.3574978701001352;-0.1825049856114905;-0.3659755008168945;-0.1088663150164222;0.1324607879957831;-0.8179132095183081;-0.5138355207723215;0.6849368809100176
La Ferrière;0.7312915941610265;-1.046859656222617;-0.8092166394230289;0.4391070057249493;-0.2435374460600759;0.3542854923246319;-0.2090998033810687;-0.339920722215323;-0.303582227721156;0.2163817785519642;-0.7692362952880616;-0.7924816817793408;0.5930447430316512
La Ferrière;0.6108443211750714;-0.9267576809259724;-1.036973160713566;0.294341638854883;-0.7359431650495849;0.3590323481812718;-0.2548191678762485;-0.2636744131243345;-0.0968996074684525;0.2852461340203531;-0.5630808761241021;-0.5985187168932251;0.6064795157726215
Le Mans;0.8144253250495221;-1.168054986956764;0.05985188998257462;0.4555774441579721;-0.207192102111914;0.3896368539301991;-0.1855825628955887;-0.3451607206108909;-0.5710193757999906;0.2432129383601607;-0.7213300860942812;-0.6667753117676061;0.4812361291654159
Le Mans;0.7498220211266278;-1.125860932584572;0.09218074823862832;0.4160484359069672;-0.3738880646798364;0.4275122356668284;-0.1585667050921638;-0.2950773200797429;-0.6186004356460183;0.2550677956307206;-0.7042351813230734;-0.8874183228550075;0.2902012769553162
Le Mans;0.7983029479312799;-1.057370754480463;-0.2423165960503507;0.3824110530135026;-0.4757810607311563;0.4075298625610365;-0.1828170444568137;-0.3298783216293144;-0.7261534564878183;0.2065350751649947;-0.8081831969938297;-0.6907696152714015;0.2261835374001663
